Precip,Air_Temp_Max,Air_Temp_Min,DayOfWeek,Operating_Airline,Dest,DestState,DepDelay,DepDel15,DepTimeBlk,Distance,DistanceGroup,DepDelayBinary
0.01,68,52,5,OO,BFL,CA,-5.0,0.0,1000-1059,238.0,1,0
0.0,72,54,4,AA,CLT,NC,-5.0,0.0,2200-2259,2296.0,10,0
0.0,67,49,2,AS,SEA,WA,-1.0,0.0,1900-1959,679.0,3,0
0.2,56,44,6,DL,SLC,UT,-5.0,0.0,0600-0659,599.0,3,0
0.13,60,46,5,OO,BOI,ID,-2.0,0.0,1800-1859,522.0,3,0
0.0,72,54,5,HA,OGG,HI,-4.0,0.0,1000-1059,2338.0,10,0
0.14,61,47,1,AS,SEA,WA,-6.0,0.0,1000-1059,679.0,3,0
0.11,58,44,1,OO,RDM,OR,4.0,0.0,1600-1659,462.0,2,1
0.02,65,48,4,AS,EWR,NJ,-1.0,0.0,0700-0759,2565.0,11,0
0.0,73,55,5,UA,OGG,HI,-6.0,0.0,1300-1359,2338.0,10,0
0.03,64,50,7,UA,JFK,NY,-6.0,0.0,0800-0859,2586.0,11,0
0.0,72,55,7,UA,JFK,NY,91.0,1.0,2000-2059,2586.0,11,1
0.31,59,46,2,UA,EWR,NJ,-1.0,0.0,1600-1659,2565.0,11,0
0.04,64,49,1,OO,RDD,CA,-5.0,0.0,2200-2259,199.0,1,0
0.01,67,51,6,UA,ABQ,NM,-5.0,0.0,1000-1059,896.0,4,0
0.01,68,53,5,UA,BOS,MA,-6.0,0.0,2100-2159,2704.0,11,0
0.0,72,54,7,OO,RDD,CA,-7.0,0.0,1200-1259,199.0,1,0
0.03,64,49,3,OO,PSP,CA,-9.0,0.0,2200-2259,421.0,2,0
0.31,59,46,2,OO,PSP,CA,-3.0,0.0,2200-2259,421.0,2,0
0.02,67,51,1,UA,IAH,TX,-5.0,0.0,1600-1659,1635.0,7,0
0.02,68,52,6,OO,LAX,CA,-8.0,0.0,0900-0959,337.0,2,0
0.05,60,47,7,AS,SEA,WA,-2.0,0.0,1800-1859,679.0,3,0
0.02,67,50,4,AA,PHL,PA,-1.0,0.0,1200-1259,2521.0,11,0
0.08,56,43,2,OO,LAX,CA,19.0,1.0,1900-1959,337.0,2,1
0.0,72,56,6,UA,EUG,OR,11.0,0.0,2200-2259,451.0,2,1
0.13,61,47,6,OO,BZN,MT,3.0,0.0,0800-0859,807.0,4,1
0.06,62,47,1,UA,IAD,VA,18.0,1.0,1300-1359,2419.0,10,1
0.0,69,51,7,AS,LAS,NV,26.0,1.0,1100-1159,414.0,2,1
0.06,63,48,6,OO,LAX,CA,3.0,0.0,1200-1259,337.0,2,1
0.06,67,53,5,OO,SNA,CA,1.0,0.0,0700-0759,372.0,2,1
0.0,72,54,7,WN,BUR,CA,2.0,0.0,1200-1259,326.0,2,1
0.11,62,48,3,AA,PHL,PA,-1.0,0.0,2300-2359,2521.0,11,0
0.17,59,47,5,OO,ABQ,NM,0.0,0.0,1000-1059,896.0,4,0
0.09,62,48,4,OO,SBA,CA,1.0,0.0,1900-1959,262.0,2,1
0.0,72,56,6,DL,JFK,NY,127.0,1.0,2300-2359,2586.0,11,1
0.19,59,47,3,UA,IAD,VA,-1.0,0.0,0800-0859,2419.0,10,0
0.01,68,53,5,OO,LAX,CA,-8.0,0.0,1500-1559,337.0,2,0
0.0,73,55,5,OO,SNA,CA,12.0,0.0,1600-1659,372.0,2,1
0.18,57,45,3,F9,LAS,NV,-4.0,0.0,2000-2059,414.0,2,0
0.21,55,43,7,OO,SAN,CA,-3.0,0.0,1900-1959,447.0,2,0
0.0,72,55,4,OO,SNA,CA,-3.0,0.0,1600-1659,372.0,2,0
0.14,61,48,7,OO,ABQ,NM,38.0,1.0,1900-1959,896.0,4,1
0.02,67,50,4,OO,RNO,NV,-6.0,0.0,2200-2259,192.0,1,0
0.04,68,52,7,OO,SAN,CA,-9.0,0.0,1900-1959,447.0,2,0
0.0,67,49,2,UA,EWR,NJ,-3.0,0.0,0800-0859,2565.0,11,0
0.0,70,56,4,UA,HNL,HI,17.0,1.0,1100-1159,2398.0,10,1
0.03,68,51,6,OO,SEA,WA,-8.0,0.0,1200-1259,679.0,3,0
0.0,67,50,3,UA,MFR,OR,4.0,0.0,2200-2259,329.0,2,1
0.0,72,56,7,UA,AUS,TX,-5.0,0.0,1800-1859,1504.0,7,0
0.06,64,50,6,UA,EWR,NJ,-4.0,0.0,1000-1059,2565.0,11,0
0.0,68,53,6,DL,JFK,NY,24.0,1.0,0600-0659,2586.0,11,1
0.01,67,51,3,UA,PDX,OR,-3.0,0.0,0800-0859,550.0,3,0
0.08,56,43,2,UA,OGG,HI,-6.0,0.0,0900-0959,2338.0,10,0
0.0,72,54,5,OO,GEG,WA,-9.0,0.0,1600-1659,733.0,3,0
0.01,67,51,6,UA,ORD,IL,-6.0,0.0,0600-0659,1846.0,8,0
0.4,55,43,2,UA,IAH,TX,10.0,0.0,1100-1159,1635.0,7,1
0.18,57,44,2,OO,PSP,CA,21.0,1.0,0800-0859,421.0,2,1
0.17,59,47,5,UA,AUS,TX,21.0,1.0,0900-0959,1504.0,7,1
0.02,68,52,2,UA,AUS,TX,12.0,0.0,1800-1859,1504.0,7,1
0.04,63,50,7,AS,EWR,NJ,3.0,0.0,2200-2259,2565.0,11,1
0.06,62,47,1,UA,SEA,WA,13.0,0.0,1600-1659,679.0,3,1
0.17,57,45,7,OO,SMF,CA,-6.0,0.0,0800-0859,86.0,1,0
0.1,56,44,7,OO,BOI,ID,16.0,1.0,0800-0859,522.0,3,1
0.24,60,47,6,AS,EWR,NJ,-5.0,0.0,0700-0759,2565.0,11,0
0.13,60,47,4,OO,JAC,WY,9.0,0.0,1200-1259,737.0,3,1
0.06,64,49,7,OO,PSP,CA,-5.0,0.0,1900-1959,421.0,2,0
0.06,64,49,7,AA,DFW,TX,-8.0,0.0,1000-1059,1464.0,6,0
0.0,73,54,3,UA,DFW,TX,-2.0,0.0,1000-1059,1464.0,6,0
0.11,60,48,2,OO,BFL,CA,-1.0,0.0,1000-1059,238.0,1,0
0.0,72,54,7,UA,LAX,CA,-5.0,0.0,0700-0759,337.0,2,0
0.01,69,52,4,OO,SBA,CA,-3.0,0.0,1900-1959,262.0,2,0
0.04,63,50,7,UA,AUS,TX,-6.0,0.0,1800-1859,1504.0,7,0
0.08,57,44,1,OO,BUR,CA,-1.0,0.0,2000-2059,326.0,2,0
0.11,63,48,7,AS,SEA,WA,-6.0,0.0,1600-1659,679.0,3,0
0.01,68,52,5,AA,DFW,TX,1.0,0.0,0600-0659,1464.0,6,1
0.0,71,55,6,OO,SNA,CA,0.0,0.0,0900-0959,372.0,2,0
0.2,60,46,1,DL,MSP,MN,0.0,0.0,1200-1259,1589.0,7,0
0.01,68,53,5,OO,FAT,CA,-3.0,0.0,2200-2259,158.0,1,0
0.0,70,56,4,OO,PSP,CA,-8.0,0.0,0800-0859,421.0,2,0
0.11,57,44,3,B6,BOS,MA,-6.0,0.0,0700-0759,2704.0,11,0
0.0,72,54,5,UA,DCA,VA,-4.0,0.0,0800-0859,2442.0,10,0
0.01,68,52,1,OO,BOI,ID,-2.0,0.0,0800-0859,522.0,3,0
0.0,70,56,4,UA,DEN,CO,-6.0,0.0,0600-0659,967.0,4,0
0.0,71,55,6,AA,CLT,NC,-4.0,0.0,1300-1359,2296.0,10,0
0.01,71,54,4,OO,BFL,CA,-10.0,0.0,2200-2259,238.0,1,0
0.17,60,46,6,OO,BIH,CA,-9.0,0.0,0800-0859,221.0,1,0
0.0,72,56,3,AA,ORD,IL,-3.0,0.0,2300-2359,1846.0,8,0
0.11,60,45,5,UA,HNL,HI,15.0,1.0,1300-1359,2398.0,10,1
0.07,63,48,5,OO,ASE,CO,225.0,1.0,0800-0859,848.0,4,1
0.0,70,53,3,UA,MFR,OR,3.0,0.0,2200-2259,329.0,2,1
0.01,68,52,5,DL,ATL,GA,12.0,0.0,1100-1159,2139.0,9,1
0.02,66,51,2,AS,PDX,OR,-13.0,0.0,0600-0659,550.0,3,0
0.02,69,53,1,UA,TPA,FL,9.0,0.0,0800-0859,2393.0,10,1
0.31,59,46,2,OO,RDD,CA,0.0,0.0,2200-2259,199.0,1,0
0.03,67,50,5,OO,LAX,CA,6.0,0.0,1000-1059,337.0,2,1
0.02,63,49,6,OO,TUS,AZ,-9.0,0.0,0900-0959,751.0,4,0
0.0,72,56,6,DL,LAX,CA,-7.0,0.0,1500-1559,337.0,2,0
0.01,67,50,5,WN,SAN,CA,0.0,0.0,0001-0559,447.0,2,0
0.04,67,50,4,UA,IAD,VA,-2.0,0.0,1600-1659,2419.0,10,0
0.0,72,55,6,QX,MSO,MT,-1.0,0.0,0900-0959,769.0,4,0
0.09,56,45,5,AA,DFW,TX,-1.0,0.0,1200-1259,1464.0,6,0
0.17,58,46,1,UA,IAD,VA,-9.0,0.0,0800-0859,2419.0,10,0
0.01,67,51,6,AS,LAX,CA,-6.0,0.0,0700-0759,337.0,2,0
0.11,58,44,1,OO,SBP,CA,-6.0,0.0,1800-1859,190.0,1,0
0.31,59,46,2,AS,SEA,WA,-10.0,0.0,0800-0859,679.0,3,0
0.01,70,54,3,OO,RDD,CA,-9.0,0.0,2200-2259,199.0,1,0
0.0,69,52,3,AS,IAD,VA,5.0,0.0,0900-0959,2419.0,10,1
0.2,59,45,3,AA,PHX,AZ,-10.0,0.0,0900-0959,651.0,3,0
0.04,64,47,2,UA,MCO,FL,-2.0,0.0,0800-0859,2446.0,10,0
0.0,71,55,6,AA,DFW,TX,20.0,1.0,1200-1259,1464.0,6,1
0.0,67,50,3,OO,EUG,OR,-7.0,0.0,1600-1659,451.0,2,0
0.0,67,52,3,UA,LAS,NV,-7.0,0.0,1900-1959,414.0,2,0
0.09,62,48,4,UA,MSY,LA,-6.0,0.0,1000-1059,1911.0,8,0
0.04,64,48,5,AA,MIA,FL,-5.0,0.0,0800-0859,2585.0,11,0
0.07,64,48,5,OO,BOI,ID,-9.0,0.0,1300-1359,522.0,3,0
0.04,64,47,2,AS,JFK,NY,-2.0,0.0,1400-1459,2586.0,11,0
0.2,60,46,1,UA,LAS,NV,13.0,0.0,1700-1759,414.0,2,1
0.12,57,45,5,UA,SLC,UT,0.0,0.0,1000-1059,599.0,3,0
0.13,62,48,3,UA,IAH,TX,0.0,0.0,1300-1359,1635.0,7,0
0.0,72,56,3,DL,ATL,GA,57.0,1.0,1300-1359,2139.0,9,1
0.0,73,55,5,UA,EWR,NJ,13.0,0.0,1400-1459,2565.0,11,1
0.0,73,55,5,UA,MCO,FL,-5.0,0.0,0800-0859,2446.0,10,0
0.06,65,50,3,OO,RDD,CA,71.0,1.0,2200-2259,199.0,1,1
0.17,58,46,1,OO,BOI,ID,-8.0,0.0,0800-0859,522.0,3,0
0.13,60,47,4,UA,EWR,NJ,7.0,0.0,1000-1059,2565.0,11,1
0.0,73,54,3,HA,HNL,HI,0.0,0.0,0900-0959,2398.0,10,0
0.16,57,45,4,OO,SLC,UT,17.0,1.0,0800-0859,599.0,3,1
0.02,70,53,1,OO,TUS,AZ,36.0,1.0,1600-1659,751.0,4,1
0.04,64,47,2,UA,HNL,HI,-5.0,0.0,0900-0959,2398.0,10,0
0.11,62,48,3,OO,BUR,CA,-3.0,0.0,1600-1659,326.0,2,0
0.11,60,48,2,AS,SEA,WA,-7.0,0.0,1000-1059,679.0,3,0
0.07,63,48,5,OO,TUS,AZ,-3.0,0.0,1600-1659,751.0,4,0
0.11,60,45,5,OO,SNA,CA,-10.0,0.0,0700-0759,372.0,2,0
0.15,58,46,2,AS,SEA,WA,-14.0,0.0,1800-1859,679.0,3,0
0.02,68,52,2,QX,GEG,WA,-2.0,0.0,1800-1859,733.0,3,0
0.0,72,56,5,UA,AUS,TX,41.0,1.0,2300-2359,1504.0,7,1
0.03,64,48,1,UA,SNA,CA,263.0,1.0,1000-1059,372.0,2,1
0.0,72,55,1,UA,JFK,NY,-5.0,0.0,0900-0959,2586.0,11,0
0.0,71,56,5,UA,LAX,CA,1.0,0.0,2200-2259,337.0,2,1
0.05,59,45,6,OO,EUG,OR,-5.0,0.0,2200-2259,451.0,2,0
0.09,56,44,5,OO,EGE,CO,0.0,0.0,1000-1059,847.0,4,0
0.1,62,47,1,UA,DEN,CO,-4.0,0.0,1800-1859,967.0,4,0
0.19,59,47,3,UA,DEN,CO,-4.0,0.0,0600-0659,967.0,4,0
0.11,60,48,2,UA,OGG,HI,7.0,0.0,1300-1359,2338.0,10,1
0.04,64,48,5,OO,FAT,CA,-3.0,0.0,0800-0859,158.0,1,0
0.09,62,48,7,OO,SMF,CA,61.0,1.0,1800-1859,86.0,1,1
0.0,70,53,3,UA,IAH,TX,17.0,1.0,1800-1859,1635.0,7,1
0.04,64,48,5,WN,LAX,CA,1.0,0.0,1900-1959,337.0,2,1
0.01,68,52,1,F9,LAS,NV,37.0,1.0,0800-0859,414.0,2,1
0.01,68,52,1,AS,OGG,HI,-7.0,0.0,1100-1159,2338.0,10,0
0.09,59,45,3,WN,LAX,CA,-4.0,0.0,1100-1159,337.0,2,0
0.07,55,43,3,OO,SBA,CA,198.0,1.0,1900-1959,262.0,2,1
0.2,56,44,6,UA,DEN,CO,-3.0,0.0,1000-1059,967.0,4,0
0.2,59,45,3,UA,ORD,IL,-1.0,0.0,0600-0659,1846.0,8,0
0.19,59,47,3,UA,LAX,CA,11.0,0.0,1300-1359,337.0,2,1
0.02,65,48,4,UA,ORD,IL,-6.0,0.0,1000-1059,1846.0,8,0
0.07,55,43,3,UA,LAX,CA,-4.0,0.0,0600-0659,337.0,2,0
0.03,64,48,1,B6,FLL,FL,9.0,0.0,1300-1359,2584.0,11,1
0.11,62,46,7,UA,EUG,OR,1.0,0.0,2200-2259,451.0,2,1
0.01,67,51,7,OO,SAN,CA,21.0,1.0,1900-1959,447.0,2,1
0.0,68,53,2,UA,IAH,TX,5.0,0.0,1100-1159,1635.0,7,1
0.17,59,47,5,OO,LAX,CA,0.0,0.0,1400-1459,337.0,2,0
0.16,60,47,7,AA,DFW,TX,-4.0,0.0,0800-0859,1464.0,6,0
0.0,72,54,3,OO,SNA,CA,-2.0,0.0,0900-0959,372.0,2,0
0.0,70,53,3,AS,JFK,NY,20.0,1.0,1000-1059,2586.0,11,1
0.01,68,52,6,OO,LAX,CA,1.0,0.0,1500-1559,337.0,2,1
0.0,72,55,1,UA,HNL,HI,33.0,1.0,1900-1959,2398.0,10,1
0.01,69,52,4,WN,LAX,CA,6.0,0.0,1300-1359,337.0,2,1
0.0,72,53,1,OO,SMF,CA,22.0,1.0,1600-1659,86.0,1,1
0.1,62,48,5,OO,BOI,ID,-11.0,0.0,1600-1659,522.0,3,0
0.02,67,50,7,AA,DFW,TX,112.0,1.0,1000-1059,1464.0,6,1
0.17,57,45,7,OO,BUR,CA,-2.0,0.0,2000-2059,326.0,2,0
0.02,64,48,5,OO,MFR,OR,-7.0,0.0,1000-1059,329.0,2,0
0.09,58,44,7,OO,SAN,CA,-7.0,0.0,1800-1859,447.0,2,0
0.13,59,45,4,AS,PDX,OR,-8.0,0.0,1300-1359,550.0,3,0
0.07,64,47,3,AS,SEA,WA,-16.0,0.0,0600-0659,679.0,3,0
0.2,56,44,6,UA,KOA,HI,-2.0,0.0,1600-1659,2367.0,10,0
0.01,67,52,4,OO,SNA,CA,174.0,1.0,1500-1559,372.0,2,1
0.02,70,53,1,WN,SAN,CA,12.0,0.0,1400-1459,447.0,2,1
0.08,62,47,2,WN,LAX,CA,-4.0,0.0,0900-0959,337.0,2,0
0.15,60,46,2,OO,SLC,UT,-5.0,0.0,1300-1359,599.0,3,0
0.0,72,56,3,OO,MFR,OR,-6.0,0.0,1600-1659,329.0,2,0
0.09,56,45,5,UA,IAH,TX,3.0,0.0,0900-0959,1635.0,7,1
0.09,62,48,4,OO,RDD,CA,-2.0,0.0,1800-1859,199.0,1,0
0.11,57,44,3,WN,LAS,NV,-2.0,0.0,0800-0859,414.0,2,0
0.01,68,53,6,OO,SAN,CA,-6.0,0.0,1100-1159,447.0,2,0
0.0,72,56,4,DL,SLC,UT,-2.0,0.0,1300-1359,599.0,3,0
0.0,72,55,2,OO,LAX,CA,-1.0,0.0,0700-0759,337.0,2,0
0.13,60,47,6,DL,MSP,MN,-11.0,0.0,0600-0659,1589.0,7,0
0.08,56,43,2,OO,RDD,CA,-3.0,0.0,2200-2259,199.0,1,0
0.0,71,56,5,OO,BOI,ID,23.0,1.0,1300-1359,522.0,3,1
0.16,60,47,7,WN,LAX,CA,-3.0,0.0,2000-2059,337.0,2,0
0.03,64,49,3,UA,LAX,CA,-6.0,0.0,1600-1659,337.0,2,0
0.2,59,45,3,OO,LAX,CA,-4.0,0.0,1500-1559,337.0,2,0
0.09,56,44,6,B6,EWR,NJ,12.0,0.0,1500-1559,2565.0,11,1
0.01,71,55,3,B6,BOS,MA,-8.0,0.0,1000-1059,2704.0,11,0
0.11,58,44,1,OO,SLC,UT,-6.0,0.0,1800-1859,599.0,3,0
0.17,60,46,6,OO,SBP,CA,-2.0,0.0,0800-0859,190.0,1,0
0.22,60,47,4,DL,SLC,UT,211.0,1.0,1000-1059,599.0,3,1
0.01,67,51,5,B6,FLL,FL,10.0,0.0,2300-2359,2584.0,11,1
0.02,63,49,6,OO,PSP,CA,-2.0,0.0,1700-1759,421.0,2,0
0.0,72,56,7,WN,LAS,NV,18.0,1.0,1800-1859,414.0,2,1
0.06,67,53,5,UA,ATL,GA,-3.0,0.0,1000-1059,2139.0,9,0
0.04,64,49,1,OO,MRY,CA,1.0,0.0,1200-1259,77.0,1,1
0.11,57,44,3,AS,SEA,WA,-10.0,0.0,1800-1859,679.0,3,0
0.06,65,50,3,UA,LAS,NV,93.0,1.0,2200-2259,414.0,2,1
0.17,60,46,6,AA,PHX,AZ,-10.0,0.0,0900-0959,651.0,3,0
0.22,60,47,4,F9,LAS,NV,2.0,0.0,2000-2059,414.0,2,1
0.07,64,48,5,OO,PHX,AZ,0.0,0.0,0800-0859,651.0,3,0
0.09,60,46,4,OO,MRY,CA,25.0,1.0,1300-1359,77.0,1,1
0.02,67,51,1,OO,SNA,CA,-2.0,0.0,1300-1359,372.0,2,0
0.0,67,52,3,AS,SEA,WA,11.0,0.0,0600-0659,679.0,3,1
0.05,63,48,5,UA,EWR,NJ,-2.0,0.0,1300-1359,2565.0,11,0
0.07,64,48,5,OO,BFL,CA,-9.0,0.0,1000-1059,238.0,1,0
0.03,63,48,2,UA,CLE,OH,46.0,1.0,1400-1459,2161.0,9,1
0.01,69,52,1,OO,SBA,CA,-7.0,0.0,1900-1959,262.0,2,0
0.11,62,46,7,AA,DFW,TX,-4.0,0.0,0800-0859,1464.0,6,0
0.11,63,48,7,AS,SEA,WA,8.0,0.0,0800-0859,679.0,3,1
0.06,64,49,7,OO,BFL,CA,-10.0,0.0,1000-1059,238.0,1,0
0.01,67,52,4,DL,DTW,MI,-5.0,0.0,1400-1459,2079.0,9,0
0.04,64,48,5,OO,SAN,CA,-11.0,0.0,1400-1459,447.0,2,0
0.0,72,56,7,UA,OGG,HI,9.0,0.0,1100-1159,2338.0,10,1
0.0,72,56,7,UA,PDX,OR,-7.0,0.0,2200-2259,550.0,3,0
0.21,55,43,7,AS,HNL,HI,22.0,1.0,0700-0759,2398.0,10,1
0.16,56,44,3,WN,LAX,CA,-1.0,0.0,0700-0759,337.0,2,0
0.0,73,55,5,OO,ACV,CA,-8.0,0.0,1800-1859,250.0,2,0
0.09,62,48,7,OO,SBA,CA,-5.0,0.0,1900-1959,262.0,2,0
0.09,59,45,3,UA,PHX,AZ,-5.0,0.0,1000-1059,651.0,3,0
0.0,70,53,3,OO,SLC,UT,75.0,1.0,0900-0959,599.0,3,1
0.0,70,53,7,UA,DEN,CO,14.0,0.0,1100-1159,967.0,4,1
0.18,58,44,2,B6,BOS,MA,206.0,1.0,1500-1559,2704.0,11,1
0.1,59,46,3,UA,FLL,FL,-4.0,0.0,2200-2259,2584.0,11,0
0.01,68,53,6,F9,ATL,GA,78.0,1.0,0001-0559,2139.0,9,1
0.16,56,44,7,B6,EWR,NJ,-15.0,0.0,2100-2159,2565.0,11,0
0.0,72,54,1,UA,JFK,NY,0.0,0.0,2000-2059,2586.0,11,0
0.1,62,47,1,OO,AUS,TX,-3.0,0.0,1200-1259,1504.0,7,0
0.02,64,48,5,B6,JFK,NY,-8.0,0.0,2000-2059,2586.0,11,0
0.01,68,52,1,UA,ORD,IL,3.0,0.0,0600-0659,1846.0,8,1
0.14,61,48,7,AS,PDX,OR,-6.0,0.0,1400-1459,550.0,3,0
0.0,68,53,6,AA,ORD,IL,-2.0,0.0,2300-2359,1846.0,8,0
0.0,73,56,1,B6,FLL,FL,79.0,1.0,2300-2359,2584.0,11,1
0.04,64,47,2,AA,ORD,IL,0.0,0.0,2200-2259,1846.0,8,0
0.11,59,45,4,WN,BUR,CA,0.0,0.0,1400-1459,326.0,2,0
0.01,68,52,1,UA,AUS,TX,-4.0,0.0,1800-1859,1504.0,7,0
0.03,64,50,7,OO,RDM,OR,-10.0,0.0,1900-1959,462.0,2,0
0.01,67,50,5,OO,SAN,CA,26.0,1.0,1000-1059,447.0,2,1
0.0,70,53,3,AS,LAX,CA,-7.0,0.0,0800-0859,337.0,2,0
0.0,72,54,3,AA,CLT,NC,-11.0,0.0,0700-0759,2296.0,10,0
0.01,70,53,4,DL,JFK,NY,3.0,0.0,1500-1559,2586.0,11,1
0.09,62,48,4,UA,CLE,OH,17.0,1.0,1400-1459,2161.0,9,1
0.05,63,48,7,AS,PDX,OR,-6.0,0.0,1600-1659,550.0,3,0
0.08,55,43,5,B6,BOS,MA,-9.0,0.0,0700-0759,2704.0,11,0
0.05,60,47,7,UA,DEN,CO,3.0,0.0,1600-1659,967.0,4,1
0.01,67,51,7,AS,HNL,HI,13.0,0.0,1300-1359,2398.0,10,1
0.1,62,47,1,UA,AUS,TX,-7.0,0.0,0900-0959,1504.0,7,0
0.08,57,44,1,UA,FLL,FL,3.0,0.0,2200-2259,2584.0,11,1
0.17,61,48,3,AA,PHL,PA,19.0,1.0,1200-1259,2521.0,11,1
0.04,63,50,7,OO,SNA,CA,-8.0,0.0,2100-2159,372.0,2,0
0.0,67,49,2,WN,DEN,CO,-2.0,0.0,1400-1459,967.0,4,0
0.05,63,48,7,UA,IAH,TX,6.0,0.0,1100-1159,1635.0,7,1
0.13,59,46,5,OO,LAS,NV,-6.0,0.0,1500-1559,414.0,2,0
0.0,72,55,7,AS,DCA,VA,-1.0,0.0,0800-0859,2442.0,10,0
0.0,72,56,3,UA,PDX,OR,-7.0,0.0,2000-2059,550.0,3,0
0.02,67,50,7,OO,SBA,CA,-7.0,0.0,0800-0859,262.0,2,0
0.0,71,55,3,OO,SNA,CA,-1.0,0.0,1700-1759,372.0,2,0
0.07,64,47,7,AA,DFW,TX,-4.0,0.0,0600-0659,1464.0,6,0
0.07,64,47,3,OO,RNO,NV,7.0,0.0,2200-2259,192.0,1,1
0.07,63,48,5,OO,SEA,WA,33.0,1.0,1900-1959,679.0,3,1
0.06,58,44,2,OO,FAT,CA,29.0,1.0,1800-1859,158.0,1,1
0.1,62,47,1,OO,FAT,CA,-3.0,0.0,0800-0859,158.0,1,0
0.0,72,56,7,AS,IAD,VA,5.0,0.0,0700-0759,2419.0,10,1
0.2,57,44,1,UA,JFK,NY,-2.0,0.0,0800-0859,2586.0,11,0
0.0,67,52,3,OO,SAN,CA,-4.0,0.0,0800-0859,447.0,2,0
0.0,70,53,5,OO,SLC,UT,-4.0,0.0,0800-0859,599.0,3,0
0.09,56,44,5,UA,CLE,OH,12.0,0.0,1300-1359,2161.0,9,1
0.07,62,47,3,OO,ONT,CA,-1.0,0.0,1800-1859,363.0,2,0
0.0,72,54,1,UA,JFK,NY,-4.0,0.0,0900-0959,2586.0,11,0
0.1,62,48,5,OO,SEA,WA,-4.0,0.0,1600-1659,679.0,3,0
0.0,72,55,7,UA,MCO,FL,13.0,0.0,2300-2359,2446.0,10,1
0.18,57,45,3,UA,LAX,CA,-3.0,0.0,1600-1659,337.0,2,0
0.04,64,49,1,UA,EWR,NJ,-1.0,0.0,2300-2359,2565.0,11,0
0.06,64,50,6,UA,BOS,MA,6.0,0.0,1300-1359,2704.0,11,1
0.04,65,50,6,AS,MCO,FL,-2.0,0.0,0700-0759,2446.0,10,0
0.15,58,46,2,DL,SLC,UT,-6.0,0.0,1000-1059,599.0,3,0
0.12,56,43,1,OO,STS,CA,23.0,1.0,2200-2259,66.0,1,1
0.09,56,44,6,UA,PDX,OR,42.0,1.0,2200-2259,550.0,3,1
0.11,62,46,7,B6,FLL,FL,-9.0,0.0,2300-2359,2584.0,11,0
0.02,68,52,2,OO,EUG,OR,-5.0,0.0,1600-1659,451.0,2,0
0.0,72,56,4,OO,RNO,NV,-5.0,0.0,0700-0759,192.0,1,0
0.2,56,44,6,OO,SAT,TX,-1.0,0.0,1600-1659,1482.0,6,0
0.06,62,47,1,AA,PHX,AZ,-8.0,0.0,0001-0559,651.0,3,0
0.09,59,45,3,UA,LAX,CA,-6.0,0.0,1600-1659,337.0,2,0
0.02,67,50,4,UA,DEN,CO,-6.0,0.0,1900-1959,967.0,4,0
0.0,70,56,4,OO,SLC,UT,-1.0,0.0,1200-1259,599.0,3,0
0.22,60,47,4,DL,BOS,MA,-4.0,0.0,1500-1559,2704.0,11,0
0.02,66,51,2,DL,JFK,NY,-3.0,0.0,0700-0759,2586.0,11,0
0.11,59,45,4,OO,RDD,CA,2.0,0.0,0900-0959,199.0,1,1
0.0,73,55,5,DL,DTW,MI,53.0,1.0,1400-1459,2079.0,9,1
0.0,68,53,6,OO,LAX,CA,-3.0,0.0,0700-0759,337.0,2,0
0.01,67,51,7,UA,DEN,CO,-1.0,0.0,0800-0859,967.0,4,0
0.01,67,52,4,AA,JFK,NY,-4.0,0.0,1100-1159,2586.0,11,0
0.16,57,45,4,UA,LAS,NV,11.0,0.0,1900-1959,414.0,2,1
0.02,63,49,6,OO,SAT,TX,-10.0,0.0,1300-1359,1482.0,6,0
0.0,74,55,3,UA,SAT,TX,-2.0,0.0,1000-1059,1482.0,6,0
0.0,74,56,2,OO,MFR,OR,-9.0,0.0,1600-1659,329.0,2,0
0.13,60,47,6,UA,EUG,OR,-1.0,0.0,2200-2259,451.0,2,0
0.01,67,50,2,WN,BUR,CA,10.0,0.0,1000-1059,326.0,2,1
0.05,59,45,6,DL,SEA,WA,0.0,0.0,1400-1459,679.0,3,0
0.11,63,48,7,DL,BOS,MA,2.0,0.0,1500-1559,2704.0,11,1
0.02,64,48,6,UA,BOS,MA,3.0,0.0,0800-0859,2704.0,11,1
0.13,62,48,6,DL,SLC,UT,15.0,1.0,1300-1359,599.0,3,1
0.09,56,45,5,UA,SNA,CA,-6.0,0.0,1900-1959,372.0,2,0
0.02,68,52,6,OO,LAX,CA,26.0,1.0,1000-1059,337.0,2,1
0.0,72,54,5,AS,JFK,NY,118.0,1.0,1000-1059,2586.0,11,1
0.01,68,53,5,OO,SNA,CA,40.0,1.0,1700-1759,372.0,2,1
0.2,56,44,6,AA,JFK,NY,-11.0,0.0,1100-1159,2586.0,11,0
0.1,62,47,1,DL,BOS,MA,2.0,0.0,1500-1559,2704.0,11,1
0.2,56,44,6,OO,BOI,ID,46.0,1.0,1600-1659,522.0,3,1
0.0,67,52,3,OO,LAX,CA,487.0,1.0,0600-0659,337.0,2,1
0.08,56,43,2,OO,ABQ,NM,-10.0,0.0,1900-1959,896.0,4,0
0.09,59,45,3,OO,SMF,CA,-6.0,0.0,1800-1859,86.0,1,0
0.02,68,52,2,DL,MSP,MN,-1.0,0.0,0600-0659,1589.0,7,0
0.07,64,47,3,OO,SNA,CA,-8.0,0.0,2100-2159,372.0,2,0
